time_s,state,target_id,ee_x_m,ee_y_m,ee_z_m,target_error_m,q_1_rad,q_2_rad,q_3_rad,q_4_rad,q_5_rad,q_6_rad
4.7,return,,0.4315501525266999,-0.07370884804183392,0.4508022575682633,0.028727587992785773,-3.6045912264030693,-1.741308858399471,1.8223606824966665,-1.6562718961128369,-1.642899240397746,-2.0318630448376647
4.8,pick,a-large-3,0.4049084837472933,-0.014278469577748532,0.30340465689392165,0.4629304983719938,-3.56271122640307,-1.6355434663020256,2.026742688071027,-1.4608039609780266,-1.3848452749884936,-1.9278832879472918
4.9,pick,a-large-3,0.3459914831390898,0.11174412812570743,0.192455875407918,0.34599810578423806,-3.35331122640307,-1.589937930718452,2.340942688071027,-1.7481139629040752,-1.0706452749884934,-1.8098935713635333
5.0,pick,a-large-3,0.40671561511012455,0.18440208568467614,0.17329445266680366,0.28938472553811206,-3.14391122640307,-1.380537930718452,2.2215654922801704,-2.062313962904075,-1.0316007209353073,-1.6736406321516044
5.1,pick,a-large-3,0.45568082257170595,0.27731697224775814,0.15083709315573687,0.22276151284300913,-2.93451122640307,-1.1711379307184517,2.064136440423283,-2.3765139629040752,-1.1185125477857913,-1.4023783652835393
5.2,pick,a-large-3,0.4798118404942898,0.3932783006486573,0.13109736505046066,0.14141561210712417,-2.7251112264030706,-0.9838018441117508,1.8259385035892794,-2.4286961672910325,-1.2497650440487311,-1.1706911277418584
5.3,pick,a-large-3,0.4563058510969598,0.5107085799118375,0.12928081670322342,0.05050432941737268,-2.515711226403071,-0.8683771965348115,1.5926353114823044,-2.3032357993593697,-1.444532053044632,-0.9501154459416116
5.4,lift,a-large-3,0.4722112174917849,0.5877136062847745,0.31205005333464747,0.06812112749603394,-2.4263197937140863,-0.9524407355907777,1.3222020635985707,-2.321992593973154,-1.5709339329639087,-0.8544472826607072
5.5,lift,a-large-3,0.440293396014682,0.5492114197426274,0.36704517675685133,0.01499475419286237,-2.438631772701639,-1.09810455275163,1.3434861005680023,-2.007792593973154,-1.567096422092119,-0.8673995988843256
5.6,return,,0.2799330884118561,0.5415800978607056,0.3429578843417308,0.01048389404878798,-2.2724086831303185,-1.2702196035428606,1.587235179723148,-1.8490107719766395,-1.5533023216633284,-0.7037348138444571
5.7,return,,0.3124764075961581,0.3749965795206587,0.3483863548557779,0.49750216719050466,-2.481808683130318,-1.4796196035428604,1.7767662170877094,-1.5348107719766395,-1.8675023216633282,-0.8536623849161022
5.8,return,,0.34457560595264536,0.25712476833905523,0.43774311071063615,0.3652083935422161,-2.6912086831303177,-1.6890196035428606,1.8052816595297219,-1.5047924032673,-2.1236682399603004,-1.0794230593782765
5.9,return,,0.3484507262438793,0.1692210046307861,0.4437651751283221,0.27863618026131953,-2.9006086831303177,-1.8350383617270762,1.9500963705257928,-1.69010643527252,-2.1273877903876293,-1.3106480493522632
6.0,return,,0.4029735358631703,0.10615251969884165,0.45596151687572023,0.20694033329112899,-3.1100086831303173,-1.7755376071506228,1.8624834522861464,-1.6800556696704663,-1.9891515808204636,-1.5235771095952837
6.1,return,,0.43726466956173904,0.027590556848048522,0.4519906873036719,0.1287687145536995,-3.319408683130317,-1.726690708559869,1.8200981170824486,-1.6766951633072456,-1.8702613127593373,-1.7367766287401902
6.2,return,,0.4382495850353157,-0.048546227314256084,0.4512389903700539,0.05460836176534242,-3.5288086831303165,-1.7294912700814642,1.813862626079068,-1.6621756699317642,-1.7058438564568892,-1.9546341129755325
6.3,idle,,0.4200089730305197,-0.09998622013433679,0.4499994767985099,1.6452164423057697e-05,-3.690863301910766,-1.7611183272480389,1.8385634433835545,-1.648258354844534,-1.5708632115233523,-2.119970794383538
6.4,idle,,0.42000635725006363,-0.0999914180947457,0.4500008101529285,1.0710745722554085e-05,-3.6908872474509784,-1.7611199980142767,1.8385554150849197,-1.6482254282347186,-1.5708229225293344,-2.120037919621008
6.5,idle,,0.4200063572502842,-0.09999141809462228,0.4500008101535603,1.071074600013322e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261288,-1.5708229225265145,-2.1200379196242656
6.6,idle,,0.42000635725028423,-0.09999141809462228,0.45000081015355997,1.0710746000140975e-05,-3.690887247451128,-1.7611199980128451,1.8385554150806853,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
6.7,idle,,0.42000635725028423,-0.09999141809462221,0.4500008101535602,1.0710746000213367e-05,-3.690887247451128,-1.7611199980128454,1.8385554150806855,-1.6482254282261286,-1.5708229225265145,-2.1200379196242656
