tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
120,0.4280,-0.1133,0.2195,2.997,good,0.003,4.18,0,0,0,0,11.16,3,0.0,,,
121,0.4280,-0.1124,-0.0525,3.005,good,0.008,2.55,0,0,0,0,10.69,3,0.0,,,
122,0.4280,-0.1109,0.2046,2.997,good,0.002,3.22,0,0,0,0,10.38,3,0.0,,,
126,0.4320,-0.1154,-0.0670,2.999,faded,0.926,3.36,1,1,1,0,11.81,3,3.2,23,121,
131,0.4320,-0.1190,-0.1182,2.986,husk,1.000,75.00,1,1,1,0,13.34,2,2.4,16|17,108,108
127,0.4360,-0.1106,0.1640,3.139,good,0.070,2.92,0,0,0,0,7.09,3,0.0,,,
128,0.4360,-0.1100,0.0391,3.012,good,0.000,3.54,0,0,0,0,9.73,3,0.0,,,
129,0.4360,-0.1099,-0.2093,3.001,good,0.013,3.79,0,0,0,0,9.93,3,0.0,,,
130,0.4360,-0.1099,0.0069,3.006,good,0.005,2.70,0,0,0,0,9.83,3,0.0,,,
133,0.4360,-0.1169,-0.1844,2.996,faded,0.809,4.50,1,1,1,0,12.40,2,3.2,8,125,
134,0.4360,-0.1170,0.1169,2.998,good,0.001,2.67,0,0,0,0,12.38,2,0.0,,,
135,0.4360,-0.1166,-0.1245,2.988,good,0.001,2.75,0,0,0,0,12.49,2,0.0,,,
132,0.4400,-0.1097,0.0387,3.008,good,0.209,4.67,0,0,0,0,9.71,3,0.0,,,
136,0.4440,-0.1123,0.1450,3.002,good,0.007,4.20,0,0,0,0,10.72,3,0.0,,,
137,0.4440,-0.1088,-0.2260,3.003,good,0.031,4.46,0,0,0,0,9.51,3,0.0,,,
138,0.4440,-0.1086,0.2251,3.000,insect,1.000,9.91,1,1,1,0,9.54,3,3.1,60|61,130,130
139,0.4440,-0.1166,-0.2159,3.009,good,0.002,4.07,0,0,0,0,11.98,2,0.0,,,
140,0.4440,-0.1157,0.0209,3.006,good,0.001,3.63,0,0,0,0,11.75,2,0.0,,,
141,0.4440,-0.1155,0.0936,3.019,good,0.003,3.56,0,0,0,0,11.38,2,0.0,,,
144,0.4480,-0.1190,-0.0960,3.000,good,0.327,2.62,0,0,0,0,12.98,2,0.0,,,
142,0.4520,-0.1131,-0.1667,3.002,good,0.002,3.52,0,0,0,0,10.99,3,0.0,,,
143,0.4520,-0.1120,0.0326,3.001,good,0.001,3.22,0,0,0,0,10.63,3,0.0,,,
150,0.4520,-0.1160,-0.2178,3.003,faded,1.000,6.06,1,1,1,0,11.93,2,3.2,4|3,141,141
151,0.4520,-0.1179,0.0240,3.001,good,0.034,3.94,0,0,0,0,12.62,2,0.0,,,
152,0.4520,-0.1155,-0.1758,3.000,good,0.002,3.87,0,0,0,0,11.84,2,0.0,,,
145,0.4560,-0.1155,-0.2050,3.005,faded,0.584,3.31,1,1,1,0,11.73,3,3.2,5,145,145
146,0.4560,-0.1127,0.1549,3.002,good,0.004,3.49,0,0,0,0,10.85,3,0.0,,,
147,0.4560,-0.1117,0.0664,2.986,faded,1.000,5.07,1,1,1,0,10.90,3,3.2,40,149,149
148,0.4560,-0.1094,0.2294,3.002,good,0.003,5.12,0,0,0,0,9.74,3,0.0,,,
149,0.4560,-0.1087,0.0152,2.996,good,0.000,3.87,0,0,0,0,9.64,3,0.0,,,
153,0.4600,-0.1164,0.1233,3.004,broken,0.989,4.66,1,1,1,0,12.02,3,2.4,47,181,181
154,0.4600,-0.1146,-0.0190,3.000,good,0.003,3.00,0,0,0,0,11.54,3,0.0,,,
155,0.4600,-0.1120,0.2242,3.003,good,0.065,2.94,0,0,0,0,10.60,3,0.0,,,
156,0.4600,-0.1111,0.1911,2.996,insect,1.000,8.11,1,1,1,0,10.46,3,3.1,56,154,154
157,0.4600,-0.1100,-0.0340,3.017,good,0.040,3.82,0,0,0,0,9.59,3,0.0,,,
158,0.4640,-0.1150,-0.1479,3.005,faded,0.866,2.84,1,1,1,0,11.53,3,3.2,13|12,178,178
159,0.4640,-0.1106,0.2070,3.002,good,0.267,5.14,0,0,0,0,10.16,3,0.0,,,
160,0.4640,-0.1109,0.1307,3.003,black,1.000,55.57,1,1,1,0,10.22,3,3.2,48,153,153
164,0.4640,-0.1191,-0.1249,3.005,good,0.033,3.16,0,0,0,0,12.92,2,0.0,,,
165,0.4640,-0.1193,-0.1109,3.030,good,0.001,2.19,0,0,0,0,12.40,2,0.0,,,
166,0.4640,-0.1196,0.0628,2.996,black,1.000,52.13,1,1,1,0,13.28,2,3.2,40|39,168,168
161,0.4680,-0.1125,-0.0255,3.005,good,0.015,3.84,0,0,0,0,10.72,3,0.0,,,
162,0.4680,-0.1093,-0.0055,2.997,good,0.007,3.19,0,0,0,0,9.84,3,0.0,,,
163,0.4680,-0.1083,0.0855,3.000,good,0.005,3.33,0,0,0,0,9.46,3,0.0,,,
168,0.4680,-0.1170,-0.1380,3.007,good,0.001,3.60,0,0,0,0,12.15,2,0.0,,,
169,0.4680,-0.1165,-0.0154,3.158,good,0.002,3.01,0,0,0,0,8.57,2,0.0,,,
170,0.4680,-0.1152,0.2259,2.993,good,0.327,4.73,0,0,0,0,11.89,2,0.0,,,
167,0.4720,-0.1127,-0.0797,2.991,good,0.002,4.21,0,0,0,0,11.14,3,0.0,,,
177,0.4720,-0.1180,-0.2171,3.005,good,0.002,9.67,0,0,0,0,12.55,2,0.0,,,
171,0.4760,-0.1118,-0.0955,2.996,broken,0.967,2.57,1,1,1,0,10.67,3,2.4,19,170,170
172,0.4760,-0.1107,-0.1203,3.230,good,0.001,2.74,0,0,0,0,5.25,3,0.0,,,
173,0.4760,-0.1134,0.0337,2.788,good,0.004,3.73,0,0,0,0,16.52,3,0.0,,,
174,0.4760,-0.1086,-0.2279,2.999,insect,1.000,3.55,1,1,1,0,9.56,3,3.1,2|3,179,179
175,0.4760,-0.1081,-0.1967,2.998,good,0.374,3.04,0,0,0,0,9.41,3,0.0,,,
176,0.4760,-0.1081,0.2114,3.015,broken,0.758,4.89,1,1,1,0,9.03,3,2.4,59|58,162,162
178,0.4800,-0.1142,-0.0262,3.001,good,0.198,3.55,0,0,0,0,11.38,3,0.0,,,
179,0.4800,-0.1115,-0.1456,2.999,good,0.473,3.07,0,0,0,0,10.54,3,0.0,,,
180,0.4800,-0.1084,-0.1352,3.000,good,0.059,3.15,0,0,0,0,9.46,3,0.0,,,
181,0.4800,-0.1200,-0.0735,3.005,good,0.001,4.41,0,0,0,0,13.20,2,0.0,,,
182,0.4800,-0.1180,0.0240,2.997,good,0.001,3.77,0,0,0,0,12.75,2,0.0,,,
186,0.4840,-0.1183,-0.1624,2.999,faded,0.608,2.84,1,1,1,0,12.79,2,3.2,11,187,187
183,0.4880,-0.1142,-0.1788,2.984,good,0.159,3.26,0,0,0,0,11.78,3,0.0,,,
184,0.4880,-0.1134,0.1454,3.000,good,0.010,3.40,0,0,0,0,11.13,3,0.0,,,
