tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
96,0.4040,-0.1114,0.0708,3.003,good,0.000,2.11,0,0,0,0,10.41,3,0.0,,,
97,0.4040,-0.1084,0.2178,2.998,good,0.016,5.52,0,0,0,0,9.51,3,0.0,,,
100,0.4040,-0.1191,0.2180,2.996,faded,0.983,4.30,1,1,1,0,13.13,2,3.2,59|60,93,93
101,0.4040,-0.1195,-0.1725,2.993,good,0.004,4.73,0,0,0,0,13.32,2,0.0,,,
102,0.4040,-0.1185,-0.1365,2.999,good,0.001,3.80,0,0,0,0,12.86,2,0.0,,,
98,0.4080,-0.1120,-0.2155,3.007,black,1.000,50.86,1,1,1,0,10.51,3,3.2,4,111,111
99,0.4080,-0.1104,0.0056,3.008,good,0.000,2.30,0,0,0,0,9.97,3,0.0,,,
107,0.4080,-0.1169,0.1009,2.998,good,0.001,3.26,0,0,0,0,12.35,2,0.0,,,
103,0.4120,-0.1125,-0.0842,2.937,good,0.013,2.28,0,0,0,0,12.38,3,0.0,,,
104,0.4120,-0.1107,-0.2064,3.006,good,0.054,9.78,0,0,0,0,10.10,3,0.0,,,
105,0.4120,-0.1110,0.0548,3.013,good,0.000,3.23,0,0,0,0,10.02,3,0.0,,,
106,0.4120,-0.1089,-0.1513,2.986,good,0.123,3.97,0,0,0,0,9.97,3,0.0,,,
108,0.4120,-0.1188,-0.1940,3.002,good,0.164,6.48,0,0,0,0,12.89,2,0.0,,,
109,0.4120,-0.1174,0.0289,2.989,good,0.000,3.39,0,0,0,0,12.73,2,0.0,,,
110,0.4120,-0.1184,0.0843,3.005,good,0.000,2.85,0,0,0,0,12.67,2,0.0,,,
114,0.4160,-0.1194,0.0443,2.994,good,0.122,3.59,0,0,0,0,13.28,2,0.0,,,
111,0.4200,-0.1106,-0.0240,3.000,good,0.100,2.57,0,0,0,0,10.21,3,0.0,,,
112,0.4200,-0.1106,-0.1512,3.029,good,0.398,4.28,0,0,0,0,9.54,3,0.0,,,
113,0.4200,-0.1085,0.1957,2.995,good,0.000,3.47,0,0,0,0,9.61,3,0.0,,,
117,0.4200,-0.1199,-0.0356,2.995,good,0.112,2.52,0,0,0,0,13.42,2,0.0,,,
118,0.4200,-0.1191,0.1964,3.002,good,0.019,3.01,0,0,0,0,12.99,2,0.0,,,
119,0.4200,-0.1185,0.0847,2.942,good,0.021,3.86,0,0,0,0,14.26,2,0.0,,,
115,0.4240,-0.1137,-0.2358,3.001,good,0.305,7.91,0,0,0,0,11.22,3,0.0,,,
116,0.4240,-0.1095,-0.0683,3.001,good,0.019,2.44,0,0,0,0,9.82,3,0.0,,,
123,0.4240,-0.1184,0.1733,3.006,good,0.000,3.08,0,0,0,0,12.67,2,0.0,,,
124,0.4240,-0.1178,-0.2163,3.173,good,0.018,5.26,0,0,0,0,8.65,2,0.0,,,
125,0.4240,-0.1173,-0.1960,3.001,good,0.007,5.63,0,0,0,0,12.41,2,0.0,,,
120,0.4280,-0.1133,0.2195,2.998,good,0.026,5.88,0,0,0,0,11.13,3,0.0,,,
121,0.4280,-0.1124,-0.0525,3.006,good,0.000,1.87,0,0,0,0,10.66,3,0.0,,,
