tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
101,0.3920,-0.1179,-0.0641,3.171,insect,0.630,11.72,1,1,1,0,8.74,2,3.2,23,98|103,98
108,0.3920,-0.1131,0.1496,3.000,good,0.001,4.55,0,0,0,0,11.03,1,0.0,,,
98,0.3960,-0.1119,-0.2152,3.014,good,0.012,3.95,0,0,0,0,10.29,3,0.0,,,
99,0.3960,-0.1110,-0.0248,3.001,good,0.007,3.12,0,0,0,0,10.30,3,0.0,,,
100,0.3960,-0.1068,0.2111,3.321,good,0.000,3.55,0,0,0,0,2.27,3,0.0,,,
102,0.3960,-0.1085,-0.1693,2.879,good,0.008,4.18,0,0,0,0,12.43,3,0.0,,,
117,0.3960,-0.1009,0.1554,3.000,good,0.001,7.71,0,0,0,0,6.97,1,0.0,,,
105,0.4000,-0.1141,0.0059,2.993,good,0.000,3.33,0,0,0,0,11.56,3,0.0,,,
106,0.4000,-0.1152,-0.0903,2.879,good,0.000,2.55,0,0,0,0,14.75,3,0.0,,,
107,0.4000,-0.1108,-0.1295,3.020,good,0.039,2.89,0,0,0,0,9.79,3,0.0,,,
114,0.4000,-0.1190,0.1374,3.000,good,0.000,2.97,0,0,0,0,12.99,2,0.0,,,
115,0.4000,-0.1170,-0.1175,2.996,good,0.000,2.32,0,0,0,0,12.43,2,0.0,,,
116,0.4000,-0.1155,-0.1049,2.999,good,0.000,1.87,0,0,0,0,11.85,2,0.0,,,
109,0.4040,-0.1145,-0.2177,2.992,good,0.036,2.56,0,0,0,0,11.69,3,0.0,,,
110,0.4040,-0.1129,0.1157,3.001,good,0.000,2.43,0,0,0,0,10.96,3,0.0,,,
111,0.4040,-0.1121,0.0585,3.006,faded,1.000,5.29,1,1,1,0,10.56,3,3.2,39,107,107
112,0.4040,-0.1105,0.1494,3.097,good,0.000,1.99,0,0,0,0,7.96,3,0.0,,,
113,0.4040,-0.1105,-0.0697,3.001,faded,1.000,4.71,1,1,1,0,10.15,3,3.2,23|22,111,111
118,0.4080,-0.1095,0.0956,3.122,good,0.000,2.32,0,0,0,0,7.12,3,0.0,,,
120,0.4080,-0.1173,-0.1834,2.957,good,0.002,2.05,0,0,0,0,13.48,2,0.0,,,
121,0.4080,-0.1165,0.0045,2.996,good,0.000,2.52,0,0,0,0,12.26,2,0.0,,,
119,0.4120,-0.1114,-0.2174,2.976,good,0.000,3.23,0,0,0,0,11.04,3,0.0,,,
125,0.4120,-0.1179,-0.1114,3.005,good,0.000,4.11,0,0,0,0,12.51,2,0.0,,,
122,0.4160,-0.1143,-0.2182,3.105,good,0.003,1.43,0,0,0,0,9.04,3,0.0,,,
123,0.4160,-0.1157,0.1361,3.036,good,0.000,2.92,0,0,0,0,11.05,3,0.0,,,
124,0.4160,-0.1147,-0.0267,3.001,broken,0.995,2.87,1,1,1,0,11.54,3,2.4,28,100,100
126,0.4200,-0.1150,-0.1908,3.001,good,0.000,2.83,0,0,0,0,11.62,3,0.0,,,
127,0.4200,-0.1140,-0.0937,3.001,good,0.000,2.17,0,0,0,0,11.30,3,0.0,,,
128,0.4200,-0.1126,0.0677,2.991,good,0.002,2.54,0,0,0,0,11.08,3,0.0,,,
129,0.4200,-0.1119,-0.2199,3.051,good,0.004,7.08,0,0,0,0,9.45,3,0.0,,,
130,0.4200,-0.1086,0.1719,3.002,faded,0.685,3.33,1,1,1,0,9.48,3,3.2,53|54,125,125
133,0.4200,-0.1170,-0.0518,3.018,good,0.026,4.16,0,0,0,0,11.89,2,0.0,,,
131,0.4240,-0.1130,0.1691,2.999,good,0.001,2.38,0,0,0,0,11.01,3,0.0,,,
132,0.4240,-0.1260,-0.0931,2.617,good,0.000,3.10,0,0,0,0,22.37,2,0.0,,,
139,0.4240,-0.1190,0.1098,3.000,good,0.000,1.57,0,0,0,0,12.98,1,0.0,,,
140,0.4240,-0.1156,-0.0960,3.000,good,0.000,3.00,0,0,0,0,11.86,1,0.0,,,
134,0.4280,-0.1140,-0.0006,3.000,good,0.000,2.65,0,0,0,0,11.35,3,0.0,,,
135,0.4280,-0.1111,-0.0739,3.001,faded,1.000,5.87,1,1,1,0,10.35,3,3.2,22,141,
136,0.4280,-0.1330,0.1064,3.000,good,0.000,1.60,0,0,0,0,9.66,1,0.0,,,
145,0.4280,-0.1049,0.1131,3.000,good,0.000,1.84,0,0,0,0,8.31,1,0.0,,,
137,0.4320,-0.1261,-0.1002,2.918,good,0.001,2.13,0,0,0,0,13.48,2,0.0,,,
138,0.4320,-0.1184,0.0390,2.468,good,0.001,3.11,0,0,0,0,28.49,3,0.0,,,
142,0.4320,-0.1178,-0.0793,2.994,good,0.000,2.92,0,0,0,0,12.74,2,0.0,,,
143,0.4320,-0.1300,-0.1123,3.000,good,0.028,2.55,0,0,0,0,12.68,1,0.0,,,
144,0.4320,-0.1140,-0.1267,3.028,good,0.002,7.24,0,0,0,0,10.66,2,0.0,,,
149,0.4320,-0.1163,-0.1085,3.000,good,0.012,7.31,0,0,0,0,12.11,1,0.0,,,
