tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
75,0.3800,-0.1105,-0.1504,2.974,good,0.001,3.04,0,0,0,0,10.80,3,0.0,,,
76,0.3800,-0.1112,0.1072,2.997,good,0.000,2.09,0,0,0,0,10.47,3,0.0,,,
77,0.3800,-0.1108,0.1361,2.648,good,0.001,1.60,0,0,0,0,19.61,3,0.0,,,
82,0.3800,-0.1190,0.0331,3.001,good,0.000,3.10,0,0,0,0,12.97,2,0.0,,,
83,0.3800,-0.1182,0.2396,2.873,good,0.031,10.47,0,0,0,0,15.95,2,0.0,,,
84,0.3800,-0.1170,-0.0324,2.996,broken,1.000,2.20,1,1,1,0,12.44,2,2.4,27|28,79,79
79,0.3840,-0.1120,-0.1018,3.150,good,0.036,4.25,0,0,0,0,7.31,3,0.0,,,
80,0.3840,-0.1104,-0.0837,3.004,good,0.078,3.27,0,0,0,0,10.03,3,0.0,,,
81,0.3840,-0.1080,-0.2063,3.086,good,0.001,4.13,0,0,0,0,7.38,3,0.0,,,
88,0.3840,-0.1200,-0.0084,2.992,good,0.033,8.25,0,0,0,0,13.52,2,0.0,,,
89,0.3840,-0.1197,0.2052,3.001,good,0.001,5.25,0,0,0,0,13.19,2,0.0,,,
90,0.3840,-0.1168,-0.2223,2.849,good,0.000,2.23,0,0,0,0,16.11,2,0.0,,,
85,0.3880,-0.1275,-0.2011,2.801,faded,0.990,3.94,1,1,1,0,17.23,2,3.2,6,109,
86,0.3880,-0.1171,0.1708,2.699,good,0.000,2.93,0,0,0,0,20.45,3,0.0,,,
87,0.3880,-0.1094,-0.1295,3.349,good,0.000,3.49,0,0,0,0,2.53,3,0.0,,,
95,0.3880,-0.1163,-0.1975,3.000,faded,0.988,3.83,1,1,1,0,12.10,1,3.2,6,88,
91,0.3920,-0.1122,-0.1408,3.001,good,0.000,2.43,0,0,0,0,10.70,3,0.0,,,
92,0.3920,-0.1098,0.0376,3.168,good,0.000,4.03,0,0,0,0,6.21,3,0.0,,,
94,0.3920,-0.1181,-0.1992,3.331,good,0.005,3.22,0,0,0,0,5.48,2,0.0,,,
93,0.3960,-0.1128,-0.1735,3.007,good,0.000,2.00,0,0,0,0,10.77,3,0.0,,,
96,0.4000,-0.1152,0.0947,3.000,good,0.000,4.51,0,0,0,0,11.75,3,0.0,,,
97,0.4000,-0.1136,-0.0604,3.030,good,0.001,1.92,0,0,0,0,10.50,3,0.0,,,
98,0.4000,-0.1138,-0.1865,2.999,good,0.000,2.39,0,0,0,0,11.28,3,0.0,,,
99,0.4000,-0.1129,-0.0079,2.995,good,0.000,4.13,0,0,0,0,11.10,3,0.0,,,
100,0.4000,-0.1117,0.1450,3.007,good,0.129,4.34,0,0,0,0,10.41,3,0.0,,,
101,0.4000,-0.1086,-0.2300,3.007,good,0.000,3.55,0,0,0,0,9.36,3,0.0,,,
105,0.4000,-0.1192,0.1971,2.995,good,0.000,3.40,0,0,0,0,13.18,2,0.0,,,
102,0.4040,-0.1148,0.0741,2.922,faded,0.701,3.66,1,1,1,0,13.51,3,3.2,41,82,82
103,0.4040,-0.1128,-0.0749,2.994,good,0.000,2.43,0,0,0,0,11.06,3,0.0,,,
104,0.4040,-0.1125,0.0588,3.028,faded,0.989,3.83,1,1,1,0,10.18,3,3.2,39,107,
108,0.4040,-0.1195,-0.1243,2.974,good,0.000,2.95,0,0,0,0,13.78,2,0.0,,,
106,0.4080,-0.1139,-0.0718,3.014,faded,0.800,4.08,1,1,1,0,10.98,3,3.2,22|23,92,92
107,0.4080,-0.1122,-0.0907,2.989,insect,1.000,8.40,1,1,1,0,10.99,3,3.1,20,121,121
111,0.4080,-0.1187,0.1428,2.891,good,0.000,5.31,0,0,0,0,15.63,2,0.0,,,
